"STA_LIBELLE";"STA_LIBELLE";"PRO_LIBELLE_PRODUIT";"PRO_REFERENCE";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Chassagne rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Clos Chareau blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Clos Chareau rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Clos Pitois blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Clos Pitois rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Clos Saint-Jean blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Clos Saint-Jean rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Dent de Chien blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Dent de Chien rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru En Cailleret blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru En Cailleret rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru En Remilly blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru En Remilly rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru En Virondot blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru En Virondot rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Ez Crets blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Ez Crets rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Ez Crottes blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Ez Crottes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Francemont blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Francemont rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Guerchère blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Guerchère rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Boudriotte blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Boudriotte rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Cardeuse blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Cardeuse rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Chapelle blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Chapelle rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Grande Borne blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Grande Borne rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Grande Montagne blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Grande Montagne rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Maltroie blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Maltroie rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Romanée blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Romanée rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Roquemaure blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru La Roquemaure rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Baudines blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Baudines rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Boirettes blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Boirettes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Bondues blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Bondues rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Brussonnes blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Brussonnes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Champs gain blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Champs gain rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Chaumées blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Chaumées rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Chaumes blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Chaumes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Chenevottes blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Chenevottes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Combards blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Combards rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Commes blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Commes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Embazées blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Embazées rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Fairendes blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Fairendes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Grandes Ruchottes blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Grandes Ruchottes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Grands Clos blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Grands Clos rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Macherelles blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Macherelles rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Murées blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Murées rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Pasquelles blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Pasquelles rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Petites Fairendes blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Petites Fairendes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Petits Clos blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Petits Clos rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Places blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Places rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Rebichets blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Rebichets rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Vergers blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Les Vergers rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Morgeot blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Morgeot rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Petingeret blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Petingeret rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Tête du Clos blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Tête du Clos rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Tonton Marcel blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Tonton Marcel rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Vide Bourse blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Vide Bourse rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Vigne Blanche blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Vigne Blanche rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Vigne Derrière blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet premier cru Vigne Derrière rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chassagne-Montrachet rouge ou Chassagne-Montrachet Côte de Beaune";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chevalier-Montrachet";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chorey-lès-Beaune";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Chorey-lès-Beaune rouge ou Chorey-lès-Beaune Côte de Beaune";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Clos de la Roche";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Clos de Tart";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Clos de Vougeot ou Clos Vougeot";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Clos des Lambrays";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Clos Saint-Denis";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Basses Mourottes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Clos des Meix rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Hautes Mourottes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton La Toppe au Vert rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton La Vigne au Saint rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Le Clos du Roi rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Le Corton rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Le Meix Lallemand rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Le Rognet et Corton rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Les Bressandes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Les Carrières rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Les Chaumes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Les Combes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Les Fiètres rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Les Grandes Lolières rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Les Grèves rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Les Languettes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Les Maréchaudes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Les Moutottes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Les Paulands rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Les Perrières rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Les Pougets rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Les Renardes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton Les Vergennes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Corton-Charlemagne";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Côte de Beaune blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Côte de Beaune rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Côte de Beaune-Villages";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Côte de Nuits-Villages blanc ou Vins fins de la Côte de Nuits blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Côte de Nuits-Villages rouge ou Vins fins de la Côte de Nuits rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Coteaux Bourguignons ou Bourgogne grand ordinaire ou Bourgogne ordinaire blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Coteaux Bourguignons ou Bourgogne grand ordinaire ou Bourgogne ordinaire blanc nouveau ou primeur";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Coteaux Bourguignons ou Bourgogne grand ordinaire ou Bourgogne ordinaire clairet ou rosé";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Coteaux Bourguignons ou Bourgogne grand ordinaire ou Bourgogne ordinaire rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Crémant de Bourgogne blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Crémant de Bourgogne rosé";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Criots-Bâtard-Montrachet";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Echezeaux";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin premier cru Arvelets blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin premier cru Arvelets rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin premier cru blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin premier cru Clos de la Perrière blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin premier cru Clos de la Perrière rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin premier cru Clos du Chapitre blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin premier cru Clos du Chapitre rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin premier cru Clos Napoléon blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin premier cru Clos Napoléon rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin premier cru Hervelets blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin premier cru Hervelets rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin premier cru Les Meix Bas blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin premier cru Les Meix Bas rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin premier cru rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Fixin rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Au Closeau";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Aux Combottes";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Bel Air";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Champeaux";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Champonnet";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Cherbaudes";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Clos des Varoilles";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Clos du Chapitre";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Clos Prieur";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Clos Saint-Jacques";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Combe au Moine";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Craipillot";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru En Ergot";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Estournelles-Saint-Jacques";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Fonteny";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Issarts";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru La Bossière";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru La Perrière";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru La Romanée";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Lavaut Saint-Jacques";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Les Cazetiers";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Les Corbeaux";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Les Goulots";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Petite Chapelle";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Petits Cazetiers";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Gevrey-Chambertin premier cru Poissenot";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Grands-Echezeaux";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Griotte-Chambertin";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"La Grande Rue";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"La Romanée";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"La Tâche";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru Basses Mourottes blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru Basses Mourottes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru Bois Roussot rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru En Naget blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru Hautes Mourottes blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru Hautes Mourottes rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru La Corvée blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru La Corvée rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru La Micaude blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru La Micaude rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru Le Clou d'Orge blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru Le Clou d'Orge rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru Le Rognet et Corton blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru Les Buis rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru Les Grêchons et Foutrières blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru Les Joyeuses rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix premier cru rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Ladoix rouge ou Ladoix Côte de Beaune";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Latricières-Chambertin";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Marsannay blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Marsannay rosé";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Marsannay rouge";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Mazis-Chambertin";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Mazoyères-Chambertin";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Meursault blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Meursault premier cru Blagny blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Meursault premier cru blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Meursault premier cru Charmes blanc";"";
"AOC - Appellation d'origine contrôlée";"AOP - Appellation d'origine protégée";"Meursault premier cru Charmes rouge";"";
